name,strong_point,prefecture_id,price,zip_code,address,access,hours,age,madori,land_area,house_area,built_time,notes,recommendation,shop_id,source,image_url1,image_url2,image_url3,image_url4,built_date
備前市閑谷,まとまった広い土地の古民家。約１２年前にリフォーム済。原野で家庭菜園や果樹栽培が楽しめる。県道に面した原野を駐車場にできる。農家レストランや民宿などに利用できる。瀬戸内海まで約３㎞、国宝「閑谷学校」まで約２㎞。ペットなどと田舎暮らしが楽しめる。,岡山県,1580,,岡山県備前市閑谷  ,ＪＲ山陽本線　吉永駅より　約６ｋｍ  山陽自動車道　備前インターより　約６㎞ ,,,4DK以上 南向き,"2,073㎡",204㎡　,,駐車場有り ,great,,http://www.inakanet.jp/cgi-bin/database/database.cgi?cmd=dp&num=21367&dp=,http://www.inakanet.jp/cgi-bin/database/file/21367-1.jpg,http://www.inakanet.jp/cgi-bin/database/file/21367-2.jpg,http://www.inakanet.jp/cgi-bin/database/file/21367-3.jpg,http://www.inakanet.jp/cgi-bin/database/file/21367-4.jpg,
三次市甲奴町,周囲の民家より離れている古民家。家庭菜園や果樹栽培が楽しめる。広い納屋で木工などの趣味が楽しめる。ペットなどとのんびり田舎暮らしが楽しめる。沢水利用。,広島県,600,,広島県三次市甲奴町福田  ,JR福塩線　甲奴駅より　約５㎞  尾道自動車　甲奴インターより　約８㎞ ,,,4DK以上 南向き,"1,468㎡　",,,,great,,http://www.inakanet.jp/cgi-bin/database/database.cgi?cmd=dp&num=20805&dp=,http://www.inakanet.jp/cgi-bin/database/file/20805-1.jpg,http://www.inakanet.jp/cgi-bin/database/file/20805-2.jpg,http://www.inakanet.jp/cgi-bin/database/file/20805-3.jpg,http://www.inakanet.jp/cgi-bin/database/file/20805-4.jpg,
新見市新見,武家屋敷跡の築約１３０年の古民家。城山公園近くの広い敷地と渡り廊下でつながった広い建物。落ち着いた日本庭園と趣のある茶室がある。小学校、図書館、裁判所、病院に近い文教地域。レストラン、喫茶店、民宿などにも利用可能。バス停に近く生活便利。元医院。蔵と物置あり。,岡山県,3000,,岡山県新見市新見  ,中国自動車道　新見インターより　約３㎞  ＪＲ伯備線　新見駅より　約２㎞ ,,,4DK以上 東向き,726㎡,,,駐車場有り ,great,,http://www.inakanet.jp/cgi-bin/database/database.cgi?cmd=dp&num=20775&dp=,http://www.inakanet.jp/cgi-bin/database/file/20775-1.jpg,http://www.inakanet.jp/cgi-bin/database/file/20775-2.jpg,http://www.inakanet.jp/cgi-bin/database/file/20775-3.jpg,http://www.inakanet.jp/cgi-bin/database/file/20775-4.jpg,
美作市小房,京都大原を思わせる風景が広がり、周囲の山が一望できる。リフォーム済の古民家。家の前の畑で家庭菜園が楽しめる。果樹園で四季おりおりの果物が堪能できる。吹き抜けの囲炉裏部屋で友人たちと歓談が楽しめる。母屋内部はほとんど無垢材で改修され、大きな檜風呂もある。状態の良い土蔵は、オーデオルームとしても使用できる。現在ある農機付き。,岡山県,1980,,岡山県美作市小房  ,中国自動車道　美作インター　より約15㎞   ,,,4DK以上 南向き,"2,697㎡",,,駐車場有り ,great,,http://www.inakanet.jp/cgi-bin/database/database.cgi?cmd=dp&num=18420&dp=,http://www.inakanet.jp/cgi-bin/database/file/18420-1.jpg,http://www.inakanet.jp/cgi-bin/database/file/18420-2.jpg,http://www.inakanet.jp/cgi-bin/database/file/18420-3.jpg,http://www.inakanet.jp/cgi-bin/database/file/18420-4.jpg,
熊谷市箕輪,緑豊かなエリアに後世に引き継いで行きたい手入れ不要の古民家です！ １階の一部をギャラリースペースに改装、十和田石の石風呂・水洗トイレを増築、キッチンシンクの交換リフォーム済み。２階は広い板間のオープンスペースと和室２室に改修済み。旧庄屋宅を物語る黒光りする柱・梁は圧巻。白い漆喰の大きな蔵も魅力。お庭には季節によりタケノコ・梅・ゆず・びわ・きんかんの収穫も楽しむことが出来ます。アートスペース、古民家喫茶・そば処、民泊などに最適です。,埼玉県,7800,,埼玉県熊谷市箕輪  ,熊谷駅バス約２０分　「水穴」徒歩１５分   ,,,4DK以上 ,"3,027.07㎡　",265.55㎡,,駐車場有り 2台,great,,http://www.inakanet.jp/cgi-bin/database/database.cgi?cmd=dp&num=22239&dp=,http://www.inakanet.jp/cgi-bin/database/file/22239-1.jpg,http://www.inakanet.jp/cgi-bin/database/file/22239-2.jpg,http://www.inakanet.jp/cgi-bin/database/file/22239-3.jpg,http://www.inakanet.jp/cgi-bin/database/file/22239-4.jpg,
安房郡鋸南町,鋸南町より海至近！ 古民家物件のご紹介です。建物はなんと嘉永3年築167年…13代目徳永家定時代の超古民家です。萱葺や建具など古民家の雰囲気を活かしてのリフォーム済です。大六海岸まで徒歩1分！ 釣りやマリンスポーツなど海近レジャーの拠点にオススメしたい立地です。　ライフインフォメーション・コンビニ　400ｍ・みちの駅　1.4ｋｍ・スーパーＯＤＯＹＡ　1.4ｋｍ・館山自動車道鋸南富山ＩＣ　2.7ｋｍ,千葉県,1820,,千葉県安房郡鋸南町竜島  ,ＪＲ内房線：安房勝山駅500ｍ   ,,,3DK ,601.65㎡,99.17㎡,嘉永3年,,great,,http://www.inakanet.jp/cgi-bin/database/database.cgi?cmd=dp&num=22302&dp=,http://www.inakanet.jp/cgi-bin/database/file/22302-1.jpg,http://www.inakanet.jp/cgi-bin/database/file/22302-2.jpg,http://www.inakanet.jp/cgi-bin/database/file/22302-3.jpg,http://www.inakanet.jp/cgi-bin/database/file/22302-4.jpg,
上田市中丸子,上田市にある瓦屋根が立派な邸宅です。古民家ですが水回りはしっかりと整備されており、都市ガス、本下水、ユニットバスと、基本的にすぐ住む事ができます。立派な蔵もありますので、そのまま物置としてはもちろん、ギャラリー・作業部屋・趣味の部屋と多目的に活用できます。また、こちらは生活便利な場所に位置していますので、徒歩での生活が可能です。子供からお年寄りまで安心して暮らすことがきます。,長野県,1500,,長野県上田市中丸子  ,しなの鉄道大屋駅から車で約10分  上信越自動車道上田菅平ＩＣから車で約20分 ,,,,486.24㎡,337.84㎡　　,,,great,,http://www.inakanet.jp/cgi-bin/database/database.cgi?cmd=dp&num=22176&dp=,http://www.inakanet.jp/cgi-bin/database/file/22176-1.jpg,http://www.inakanet.jp/cgi-bin/database/file/22176-2.jpg,http://www.inakanet.jp/cgi-bin/database/file/22176-3.jpg,http://www.inakanet.jp/cgi-bin/database/file/22176-4.jpg,
熊谷市玉作,埼玉県中央部、熊谷市大里地区の古民家のご紹介です。築年数は不詳ですが100年以上前でしょう。屋根・外壁・サッシ・基礎等手が加えられております。首都圏で希少になりました古民家、ご興味のある方はぜひ一度ご見学ください。,埼玉県,2980,,埼玉県熊谷市玉作  ,JR高崎線『吹上』駅より約5.0ｋｍ  JR高崎線『熊谷』駅よりバス27分バス停「玉作」徒歩8分 ,,,4DK以上 ,"2,279.32㎡",279.37㎡,,駐車場有り 5台,great,,http://www.inakanet.jp/cgi-bin/database/database.cgi?cmd=dp&num=22157&dp=,http://www.inakanet.jp/cgi-bin/database/file/22157-1.jpg,http://www.inakanet.jp/cgi-bin/database/file/22157-2.jpg,http://www.inakanet.jp/cgi-bin/database/file/22157-3.jpg,http://www.inakanet.jp/cgi-bin/database/file/22157-4.jpg,
中野市壁田,◆豊かな自然と美しい風景に囲まれた古民家物件！　◆就農者向きの広い農地付き　◆お客様のお好みにリノベーション可能！　◆土蔵、倉庫付き　◆日当たりＯＫ！　◆ご案内は随時受付中！,長野県,480,,長野県中野市大字壁田字宮下  ,上信越自動車道豊田飯山ICより7.8㎞、車で12分  JR長野線蓮駅より2.2㎞、車で6分 ,,,4DK以上 南向き,966.8㎡,162.81㎡,,"駐車場有り 2台
※ 中野市立長丘小学校まで1.7㎞、徒歩で約21分
※ 農地8筆、面積3517㎡（1063坪）
※ 就農の際、1反5畝の借り増しが必要",great,,http://www.inakanet.jp/cgi-bin/database/database.cgi?cmd=dp&num=22113&dp=,http://www.inakanet.jp/cgi-bin/database/file/22113-1.jpg,http://www.inakanet.jp/cgi-bin/database/file/22113-2.jpg,http://www.inakanet.jp/cgi-bin/database/file/22113-3.jpg,http://www.inakanet.jp/cgi-bin/database/file/22113-4.jpg,
上田市東内,上田市東内にある瓦屋根の古民家です！！ 骨太、立派な梁、また色がいいですね～！！ 敷地内には母屋以外に物置が二棟あり、活用の幅も広がります。上田市と松本市を結ぶ三才山トンネルも近く、温泉も車で10分から20分圏内に複数ありと、住んで楽しい、来て楽しい物件かと思います！！,長野県,360,,長野県上田市東内  ,しなの鉄道大屋駅から車で約20分  上信越自動車道東部湯の丸ＩＣから車で約30分 ,,,,910.96㎡　　,206.93㎡,,駐車場有り ,great,,http://www.inakanet.jp/cgi-bin/database/database.cgi?cmd=dp&num=22064&dp=,http://www.inakanet.jp/cgi-bin/database/file/22064-1.jpg,http://www.inakanet.jp/cgi-bin/database/file/22064-2.jpg,http://www.inakanet.jp/cgi-bin/database/file/22064-3.jpg,http://www.inakanet.jp/cgi-bin/database/file/22064-4.jpg,
長野市豊野町,長野市北部にあるりんごの産地として有名な豊野町にある大正時代の堅牢な古民家。補修は必要ですが柱はしっかりしておりまだまだ使えます。駅まで徒歩７分の好立地でスーパーや銀行や役場までもとても近いです！ 憧れの古民家…でも、利便性も手放したくない…というわがままなあなたにオススメ,長野県,1350,,長野県長野市豊野町豊野  ,しなの鉄道北しなの線 豊野より450m 徒歩７分   ,,,4DK以上 南向き,490.30㎡,169.58㎡,大正15年,"駐車場有り 2台
※ しなの鉄道北しなの線豊野より450m 徒歩７分
※ 豊野郵便局　300m 徒歩４分
※ 役場・大型スーパー、日帰り温泉施設りんごの湯まで約1.2km 車で５分程度",great,,http://www.inakanet.jp/cgi-bin/database/database.cgi?cmd=dp&num=21966&dp=,http://www.inakanet.jp/cgi-bin/database/file/21966-1.jpg,http://www.inakanet.jp/cgi-bin/database/file/21966-2.jpg,http://www.inakanet.jp/cgi-bin/database/file/21966-3.jpg,http://www.inakanet.jp/cgi-bin/database/file/21966-4.jpg,
上水内郡信濃町,長野県最北部に位置します信濃町で昔ながらの里山の原風景の中で佇む田舎物件のご紹介です。豪雪地域ですが冬はスキーリゾートで有名な斑尾高原、黒姫高原や、夏場になるとマリンスポーツが楽しめる野尻湖もありますので遊びの拠点としても最適です。新潟県上越市まで高速道路を使用しなくても１時間程度で日本海も近いです。もちろん本格田舎暮らしをしながら生活するのにも最適な物件です。最近まで居住していたので空き家歴短いです。,長野県,550,,長野県上水内郡信濃町大字古海  ,しなの鉄道北しなの線 妙高高原駅より5.3km 車で9分   ,,,4DK以上 ,"5,772.43㎡",141.58㎡,昭和35年10月30日,"駐車場有り 2台
※ 野尻湖まで５km車で約１０分
※ 斑尾タングラムスキー場まで3.8km車で約８分
※ 郵便局まで5.3km車で約１２分
※ 日本海まで44km車で約１時間弱",great,, http://www.inakanet.jp/cgi-bin/database/database.cgi?cmd=dp&num=21964&dp=,http://www.inakanet.jp/cgi-bin/database/file/21964-1.jpg,http://www.inakanet.jp/cgi-bin/database/file/21964-2.jpg,http://www.inakanet.jp/cgi-bin/database/file/21964-3.jpg,http://www.inakanet.jp/cgi-bin/database/file/21964-4.jpg,
入間郡越生町,埼玉県中央部に位置します越生町の土地広い古民家のご紹介です。駅より徒歩11分の場所に宅地380坪、山林318坪付。古民家には土間が広がり、囲炉裏もあります。相応のリフォームは必要ですが、都心に近い古民家はなかなか残されていません。ご興味のある方はぜひご見学ください。,埼玉県,1280,,埼玉県入間郡越生町上野  ,東武越生線『武州唐沢』駅徒歩11分   ,,,,"2,311.49㎡",204㎡,,駐車場有り 4台,great,,http://www.inakanet.jp/cgi-bin/database/database.cgi?cmd=dp&num=21886&dp=,http://www.inakanet.jp/cgi-bin/database/file/21886-1.jpg,http://www.inakanet.jp/cgi-bin/database/file/21886-2.jpg,http://www.inakanet.jp/cgi-bin/database/file/21886-3.jpg,http://www.inakanet.jp/cgi-bin/database/file/21886-4.jpg,
山梨市牧丘町,人気の牧丘町牧平から希少古民家のご紹介です！ 物件がある地域は標高約800Mの里山で、４軒ほどの集落内。建物状態は普通で大黒柱は６寸強。2階は梁が剥き出しで、板張りの20畳の元養蚕室。駐車場・菜園有。温泉も近く徒歩圏内です。ぜひ一度ご覧下さいませ！,山梨県,398,,山梨県山梨市牧丘町牧平  ,JR中央線塩山駅から車で約30分  中央道勝沼ICから車で約40分 ,,,4DK以上 ,487㎡,152㎡,,駐車場有り 1台,great,,http://www.inakanet.jp/cgi-bin/database/database.cgi?cmd=dp&num=21843&dp=,http://www.inakanet.jp/cgi-bin/database/file/21843-1.jpg,http://www.inakanet.jp/cgi-bin/database/file/21843-2.jpg,http://www.inakanet.jp/cgi-bin/database/file/21843-3.jpg,http://www.inakanet.jp/cgi-bin/database/file/21843-4.jpg,
長野市戸隠,いつもクリックありがとうございます。長野市戸隠にあります古民家物件のご紹介になります。玄関を開けると広い土間が広がり、構造材は骨太でよく燻されています。トイレは水洗化（合併浄化槽）してありますのでご安心下さい。古民家ファンの方ぜひ一度ご見学に足を運んで下さい。,長野県,330,,長野県長野市戸隠  ,北陸新幹線長野駅～車で約30分  上信越自動車道長野IC～車で約50分 ,,,4DK以上 南向き,"1,038.96㎡　",299.36㎡　,,,great,,http://www.inakanet.jp/cgi-bin/database/database.cgi?cmd=dp&num=21753&dp=,http://www.inakanet.jp/cgi-bin/database/file/21753-1.jpg,http://www.inakanet.jp/cgi-bin/database/file/21753-2.jpg,http://www.inakanet.jp/cgi-bin/database/file/21753-3.jpg,http://www.inakanet.jp/cgi-bin/database/file/21753-4.jpg,
韮崎市岩下,ノーベル賞受賞大村博士の故郷、韮崎市からなんともオシャレな古民家が入荷しました！ ヴィンテージかつレトロな雰囲気に趣を感じます！ 古民家ならではの荘厳な貫禄。広大な敷地なのでカフェや介護施設、ギャラリー、レストラン民宿等、様々な用途に利用可能。もちろん家庭菜園もＯＫです！ インター、駅等近くとても便利ですよ～ (^-^),山梨県,690,,山梨県韮崎市岩下  ,中央道韮崎ICまで自動車で約5分  JR韮崎駅まで自動車で約3分 ,,,4DK以上 ,"1,079.93㎡",274.38㎡,昭和元年新築,駐車場有り ,great,,http://www.inakanet.jp/cgi-bin/database/database.cgi?cmd=dp&num=21463&dp=,http://www.inakanet.jp/cgi-bin/database/file/21463-1.jpg,http://www.inakanet.jp/cgi-bin/database/file/21463-2.jpg,http://www.inakanet.jp/cgi-bin/database/file/21463-3.jpg,http://www.inakanet.jp/cgi-bin/database/file/21463-4.jpg,
さくら市喜連川町,喜連川町の城跡のすそ野にある古民家。近くには日帰り温泉もあります。建物は高台にあり、南側には荒川の清流が望むことができます。母屋のほかに倉もあります。母屋の水回りはないのでリフォームの必要があります。,栃木県,300,,栃木県さくら市喜連川町  ,JR宇都宮洗線蒲須坂駅から約7km  東北自動車道矢板インターより約10km ,,,4DK以上 南向き,"1,422.21㎡",92.56㎡,,"駐車場有り 5台
※ 母屋は特別土砂災害危険区域内にあります。",great,,http://www.inakanet.jp/cgi-bin/database/database.cgi?cmd=dp&num=21393&dp=,http://www.inakanet.jp/cgi-bin/database/file/21393-1.jpg,http://www.inakanet.jp/cgi-bin/database/file/21393-2.jpg,http://www.inakanet.jp/cgi-bin/database/file/21393-3.jpg,http://www.inakanet.jp/cgi-bin/database/file/21393-4.jpg,
上田市真田町,いつもクリックありがとうございます。上田市真田町の古民家のご紹介です。状態良好の古民家で土間は広く、囲炉裏も切ってあります。またトイレは水洗になっていますのでご安心下さい。24坪と9坪の地下倉庫付き離れもあります。,長野県,300,,長野県上田市真田町傍陽  ,上信越自動車道上田・菅平IC～車で約15分   ,,,4DK以上 南向き,589.56㎡　,90.26㎡　,,"駐車場有り 1台
※ スーパー・コンビニ・保育園・小学校・温泉・〒へ車で10分圏内",great,,http://www.inakanet.jp/cgi-bin/database/database.cgi?cmd=dp&num=20915&dp=,http://www.inakanet.jp/cgi-bin/database/file/20915-1.jpg,http://www.inakanet.jp/cgi-bin/database/file/20915-2.jpg,http://www.inakanet.jp/cgi-bin/database/file/20915-3.jpg,http://www.inakanet.jp/cgi-bin/database/file/20915-4.jpg,
山梨市切差,閑静な人気エリアに建つリフォーム不要の南向き囲炉裏付き古民家。近くに小川もあり、釣りや蛍鑑賞も楽しめます。環境が良い証拠ですね！ さらに村営の美味しいお水も定額使い放題。隣接畑(132坪）も借りられます！,山梨県,750,,山梨県山梨市切差  ,JR中央線山梨駅まで車約15分  西関東道路まで車約7分 ,,,4DK以上 南向き,601㎡,111.57㎡,,駐車場有り ,great,,http://www.inakanet.jp/cgi-bin/database/database.cgi?cmd=dp&num=20542&dp=,http://www.inakanet.jp/cgi-bin/database/file/20542-1.jpg,http://www.inakanet.jp/cgi-bin/database/file/20542-2.jpg,http://www.inakanet.jp/cgi-bin/database/file/20542-3.jpg,http://www.inakanet.jp/cgi-bin/database/file/20542-4.jpg,
上田市住吉,大河ドラマ「真田丸」の舞台、砥石城下の里の平屋古民家。交通便良・畑4反付き・鉄骨物置・車庫・上下水道・都市ガス。,長野県,550,,長野県上田市住吉  ,上信越道　上田菅平インター　約3.4ｋｍ　車で5分   ,,,南向き,630.96㎡,111.13㎡,明治28年,駐車場有り 3台,great,,http://www.inakanet.jp/cgi-bin/database/database.cgi?cmd=dp&num=20462&dp=,http://www.inakanet.jp/cgi-bin/database/file/20462-1.jpg,http://www.inakanet.jp/cgi-bin/database/file/20462-2.jpg,http://www.inakanet.jp/cgi-bin/database/file/20462-3.jpg,http://www.inakanet.jp/cgi-bin/database/file/20462-4.jpg,
千曲市倉科,人気緩やかに上昇中の千曲市倉科の古民家です。あんずの里とアルプスや飯綱山を眺める事ができる地域であり、車で10分も走れば千曲市の中心市街地まで行く事が出来る、生活便利な場所に位置しています。バスもありますので移動には困りません。敷地は広く陽当たりも良し、トイレは水洗で、さらに井戸ありのおすすめ物件です！！,長野県,1380,,長野県千曲市倉科  ,長野自動車道更埴ＩＣより5km   ,,,,698.9㎡　　,146.1㎡　　,,駐車場有り 4台,great,,http://www.inakanet.jp/cgi-bin/database/database.cgi?cmd=dp&num=20146&dp=,http://www.inakanet.jp/cgi-bin/database/file/20146-1.jpg,http://www.inakanet.jp/cgi-bin/database/file/20146-2.jpg,http://www.inakanet.jp/cgi-bin/database/file/20146-4.jpg,,
長野市中条,自然の中にはやはり古民家が良く馴染んでいますね！！ 今回は古民家でも人気の高い平家建てです！！ 座敷は天井も高く、立派な柱や梁、板戸に趣きを感じずにはいられません！ 屋根は塗り替えて間もなく青々として爽快！！ 空家歴も１年未満ですので補修なく住めそうです！！ 家の前には地続きのは400㎡以上の畑が広がり、こちらも田舎暮らしには理想の1つですね！！ さあ、早い者勝ちです！！,長野県,498,,長野県長野市中条  ,上信越自動車道長野ＩＣより車で40分   ,,,,"1,994.39㎡　",173.88㎡　　,,駐車場有り ,great,,http://www.inakanet.jp/cgi-bin/database/database.cgi?cmd=dp&num=19986&dp=,http://www.inakanet.jp/cgi-bin/database/file/19986-1.jpg,http://www.inakanet.jp/cgi-bin/database/file/19986-2.jpg,http://www.inakanet.jp/cgi-bin/database/file/19986-3.jpg,http://www.inakanet.jp/cgi-bin/database/file/19986-4.jpg,
北相馬郡利根町,明治17年築の邸宅、古民家再生。一見の価値あり。太くしっかりした梁や柱は見事。囲炉裏や骨組など古民家の雰囲気は残しつつ、10年ほど前に全面リフォーム。上下水道、オール電化を取り入れ住みやすさも追求。屋根の大きさ、形は何とも言えず豪快。重厚な蔵も居宅に使えるほどきれいに補修済み。写真多数ございます。お問い合わせください。,茨城県,4000,,茨城県北相馬郡利根町羽中  ,JR成田線　布佐駅より約3.4km  常磐自動車道　柏ICより約28km、圏央道　牛久阿見ICより約16km ,,,4DK以上 ,"2,735.55㎡",189.46㎡,1884年(明治17年),"駐車場有り 
※ 固定資産税　84,400円／年
※ 診療所0.4km　スーパー1.5km　コンビニ・〒1.7km　町役場2.7km",great,,http://www.inakanet.jp/cgi-bin/database/database.cgi?cmd=dp&num=19548&dp=,http://www.inakanet.jp/cgi-bin/database/file/19548-1.jpg,http://www.inakanet.jp/cgi-bin/database/file/19548-2.jpg,http://www.inakanet.jp/cgi-bin/database/file/19548-3.jpg,http://www.inakanet.jp/cgi-bin/database/file/19548-4.jpg,
桜川市入野,建物は1840年（天保11年）完成、医者の家で知られている旧長瀬邸11LDK。土間から見上げる小屋組は見事。当時往診で使われていた駕籠も保管されている。門は正門、通用門、裏門の３か所。敷地の東側半分は雑種地、駐車場などに使用可。基礎を含む内外の改修を経て大切に住まわれている歴史的建造物。写真多数ございますのでお問合わせください。,茨城県,12000,,茨城県桜川市入野  ,ＪＲ水戸線　岩瀬駅より車で５分  北関東自動車道　桜川筑西ICより車で１５分　約１０km ,,,4DK以上 ,"4,047.59㎡",444.76㎡,1840年5月,"駐車場有り 
※ 郵便局1km　小学校1.5km　銀行・スーパー・コンビニ3km　駅3.9km　市役所5km　病院6km　総合病院10km
※ 家庭菜園可　陽当たり良好　古民家
※ システムキッチン、温水洗浄便座",great,,http://www.inakanet.jp/cgi-bin/database/database.cgi?cmd=dp&num=19265&dp=,http://www.inakanet.jp/cgi-bin/database/file/19265-1.jpg,http://www.inakanet.jp/cgi-bin/database/file/19265-2.jpg,http://www.inakanet.jp/cgi-bin/database/file/19265-3.jpg,http://www.inakanet.jp/cgi-bin/database/file/19265-4.jpg,
月岡,"正確な築年は不明90年以上は経過しているものと思われます。2005年に再生古民家としてデビューしました。正確に不便は感じません。この雰囲気をこよなく愛する方よろしく
八郷は日本の里山１００選に選ばれた山と緑に囲まれた地区です。日本昔話に出てくるような古民家です。",茨城県,3800,,茨城県石岡市月岡786,つくばエクスプレス「つくば」車16km,,,3DK+S（納戸）,1656.33m2,162.46m2,1965年1月,設備：井戸、個別浄化槽、個別LPG、駐車場：カースペース,great,,https://inaka.suumo.jp/chukoikkodate/__JJ_JJ010FJ100_arz1030z2bsz1021z2ncz190295491z2scz108205z2taz108.html,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F030%2FN010000%2Fimg%2F491%2F90295491%2F90295491_0001.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F030%2FN010000%2Fimg%2F491%2F90295491%2F90295491_0002.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F030%2FN010000%2Fimg%2F491%2F90295491%2F90295491_0003.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F030%2FN010000%2Fimg%2F491%2F90295491%2F90295491_0004.jpg&w=500,
本町３（古河駅）,"【敷地面積219坪】【木材の良さを活かした和風住宅】【フルリフォーム】
【角地】【駐車5台可能】【7ＳＬＤＫ】【バリアフリー】
和風庭園♪縁側からの風情ある眺め♪

【史跡・文化施設が点在する古河市本町の趣のある和風住宅】
◆インバウンドを視野に入れた『ゲストハウス』や『レストラン』などをお考えの方にもおすすめです♪
◆【観光名所】古河城址、古河公方館跡、古河歴史博物館、古河文学館、鷹見仙石記念館、古河街角美術館など・・・

◆ＪＲ『古河駅』まで1000ｍ、国道4号線、新4号バイパスと都内へもアクセス良好♪
◆小学校550ｍ徒歩8分、中学校2ｋｍ、コンビニ550ｍ、スーパー900ｍ、商業施設充実
◆水回りは最新設備を設置☆和風住宅の風情と現代生活の便利さを兼ね備えた建坪69坪豪邸です！

～お取り扱い店舗～
プラスワン古河店　0280-30-3000",茨城県,3998,,茨城県古河市本町３,ＪＲ宇都宮線「古河」歩12分,,,7LDK+S（納戸）,725.46m2,229.99m2,1980年8月,設備：公営水道、本下水、個別LPG、駐車場：カースペース,great,,https://inaka.suumo.jp/chukoikkodate/__JJ_JJ010FJ100_arz1030z2bsz1021z2ncz190177571z2scz108204z2taz108.html,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F030%2FN010000%2Fimg%2F571%2F90177571%2F90177571_0001.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F030%2FN010000%2Fimg%2F571%2F90177571%2F90177571_0002.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F030%2FN010000%2Fimg%2F571%2F90177571%2F90177571_0003.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F030%2FN010000%2Fimg%2F571%2F90177571%2F90177571_0006.jpg&w=500,
